,YEAR,MONTH,OP_UNIQUE_CARRIER,DEP_TIME,DEP_DELAY
17681,2014,8,B6,2200.0,70.0
17682,2014,8,B6,2241.0,111.0
17683,2014,8,B6,2051.0,1.0
17684,2014,8,B6,2048.0,-2.0
17685,2014,8,B6,2100.0,10.0
17686,2014,8,B6,2053.0,3.0
17687,2014,8,B6,2048.0,-2.0
17688,2014,8,B6,2046.0,-4.0
17689,2014,8,B6,2043.0,-7.0
17690,2014,8,B6,2133.0,43.0
17691,2014,8,B6,2052.0,2.0
17692,2014,8,B6,2050.0,0.0
17693,2014,8,B6,2057.0,7.0
17694,2014,8,B6,2052.0,2.0
17695,2014,8,B6,2044.0,-6.0
17696,2014,8,B6,2105.0,15.0
17697,2014,8,B6,2045.0,-5.0
17698,2014,8,B6,2047.0,-3.0
17699,2014,8,B6,2047.0,-3.0
17700,2014,8,B6,2132.0,42.0
18379,2014,8,B6,700.0,-4.0
18380,2014,8,B6,700.0,-4.0
18381,2014,8,B6,727.0,23.0
18382,2014,8,B6,650.0,-5.0
18383,2014,8,B6,651.0,-4.0
18384,2014,8,B6,656.0,1.0
18385,2014,8,B6,657.0,-7.0
18386,2014,8,B6,702.0,-2.0
18387,2014,8,B6,657.0,-7.0
18388,2014,8,B6,701.0,-3.0
18389,2014,8,B6,703.0,-1.0
18390,2014,8,B6,705.0,1.0
18391,2014,8,B6,722.0,18.0
18392,2014,8,B6,705.0,1.0
18393,2014,8,B6,701.0,-3.0
18394,2014,8,B6,700.0,-4.0
18395,2014,8,B6,704.0,0.0
18396,2014,8,B6,703.0,-1.0
18397,2014,8,B6,659.0,-5.0
18398,2014,8,B6,700.0,-4.0
18399,2014,8,B6,659.0,-5.0
18400,2014,8,B6,700.0,-4.0
18401,2014,8,B6,700.0,-4.0
18402,2014,8,B6,704.0,0.0
18403,2014,8,B6,700.0,-4.0
18404,2014,8,B6,700.0,-4.0
18405,2014,8,B6,716.0,12.0
18406,2014,8,B6,658.0,-6.0
18407,2014,8,B6,741.0,37.0
18408,2014,8,B6,659.0,-5.0
18409,2014,8,B6,725.0,21.0
18474,2014,8,DL,1456.0,1.0
18489,2014,8,DL,657.0,-3.0
18492,2014,8,DL,2022.0,7.0
18499,2014,8,DL,2059.0,29.0
18500,2014,8,DL,1856.0,6.0
18501,2014,8,DL,1929.0,27.0
18504,2014,8,DL,2149.0,-6.0
18506,2014,8,DL,819.0,4.0
18507,2014,8,DL,1556.0,-2.0
18509,2014,8,DL,1639.0,-1.0
18513,2014,8,DL,2010.0,28.0
18514,2014,8,DL,2010.0,100.0
18515,2014,8,DL,1715.0,-5.0
18516,2014,8,DL,1720.0,38.0
18622,2014,8,DL,1624.0,-5.0
18623,2014,8,DL,1810.0,-5.0
18625,2014,8,DL,1254.0,-5.0
18626,2014,8,DL,625.0,0.0
18627,2014,8,DL,928.0,-2.0
18628,2014,8,DL,1147.0,-13.0
18629,2014,8,DL,2350.0,-9.0
18630,2014,8,DL,1523.0,-2.0
18631,2014,8,DL,658.0,-2.0
18632,2014,8,DL,1426.0,-4.0
18633,2014,8,DL,1531.0,-1.0
18634,2014,8,DL,1907.0,-8.0
18635,2014,8,DL,1122.0,-2.0
18636,2014,8,DL,1748.0,-7.0
18637,2014,8,DL,1611.0,-4.0
18638,2014,8,DL,652.0,-8.0
18639,2014,8,DL,1158.0,13.0
18640,2014,8,DL,1838.0,-7.0
18641,2014,8,DL,1819.0,-11.0
18643,2014,8,DL,949.0,9.0
18644,2014,8,DL,1513.0,-2.0
18645,2014,8,DL,1934.0,-5.0
18646,2014,8,DL,827.0,-3.0
18647,2014,8,DL,854.0,-6.0
18649,2014,8,DL,925.0,25.0
18650,2014,8,DL,840.0,25.0
18653,2014,8,DL,833.0,-2.0
18654,2014,8,DL,1243.0,-2.0
18655,2014,8,DL,2025.0,-5.0
18656,2014,8,DL,1125.0,-5.0
18657,2014,8,DL,1306.0,-7.0
19511,2014,8,DL,1531.0,-6.0
19537,2014,8,DL,1620.0,0.0
19556,2014,8,DL,1503.0,-5.0
19994,2014,8,DL,1517.0,8.0
20020,2014,8,DL,1623.0,3.0
20039,2014,8,DL,1507.0,-1.0
20131,2014,8,DL,1859.0,-1.0
20138,2014,8,DL,830.0,0.0
20145,2014,8,DL,1715.0,80.0
20173,2014,8,DL,804.0,4.0
20285,2014,8,DL,857.0,-3.0
20311,2014,8,DL,1635.0,0.0
20336,2014,8,DL,2143.0,35.0
20405,2014,8,DL,806.0,-3.0
20437,2014,8,DL,1837.0,-1.0
22103,2014,8,DL,757.0,-3.0
22198,2014,8,DL,833.0,-2.0
22588,2014,8,DL,1513.0,5.0
22607,2014,8,DL,1841.0,-8.0
22648,2014,8,DL,1450.0,-5.0
22664,2014,8,DL,1953.0,-6.0
22681,2014,8,DL,1849.0,-11.0
22707,2014,8,DL,756.0,-4.0
22780,2014,8,DL,720.0,0.0
22798,2014,8,DL,1636.0,-5.0
22820,2014,8,DL,2100.0,-12.0
22862,2014,8,DL,807.0,-3.0
22902,2014,8,DL,759.0,-1.0
22978,2014,8,DL,811.0,1.0
23030,2014,8,DL,1459.0,2.0
23039,2014,8,DL,658.0,-2.0
23041,2014,8,DL,2049.0,34.0
23044,2014,8,DL,1820.0,-10.0
23045,2014,8,DL,2023.0,-6.0
23047,2014,8,DL,2200.0,5.0
23048,2014,8,DL,1556.0,-3.0
23049,2014,8,DL,1707.0,12.0
23053,2014,8,DL,1957.0,-2.0
23054,2014,8,DL,1824.0,-6.0
23055,2014,8,DL,1633.0,-2.0
23160,2014,8,DL,2102.0,-3.0
23162,2014,8,DL,1625.0,-4.0
23163,2014,8,DL,1818.0,3.0
23165,2014,8,DL,1757.0,2.0
23166,2014,8,DL,1258.0,-1.0
23167,2014,8,DL,625.0,0.0
23168,2014,8,DL,921.0,-9.0
23169,2014,8,DL,1208.0,-2.0
23170,2014,8,DL,700.0,0.0
23171,2014,8,DL,2058.0,-2.0
23172,2014,8,DL,2358.0,-1.0
23173,2014,8,DL,1538.0,13.0
23174,2014,8,DL,654.0,-6.0
23175,2014,8,DL,1252.0,-8.0
23176,2014,8,DL,1431.0,1.0
23177,2014,8,DL,1541.0,9.0
23178,2014,8,DL,1141.0,-4.0
23179,2014,8,DL,1908.0,-7.0
23180,2014,8,DL,1117.0,-7.0
23181,2014,8,DL,1748.0,-7.0
23182,2014,8,DL,659.0,-1.0
23183,2014,8,DL,1140.0,-5.0
23184,2014,8,DL,1941.0,56.0
23186,2014,8,DL,940.0,0.0
23187,2014,8,DL,1513.0,-2.0
23188,2014,8,DL,2030.0,0.0
23189,2014,8,DL,824.0,-6.0
23190,2014,8,DL,1045.0,0.0
23191,2014,8,DL,856.0,-4.0
23192,2014,8,DL,717.0,-3.0
23194,2014,8,DL,852.0,-8.0
23195,2014,8,DL,816.0,1.0
23197,2014,8,DL,1643.0,-2.0
23199,2014,8,DL,833.0,-2.0
23200,2014,8,DL,831.0,-4.0
23201,2014,8,DL,1239.0,-6.0
23202,2014,8,DL,2057.0,-3.0
23203,2014,8,DL,2003.0,38.0
23204,2014,8,DL,1215.0,45.0
23205,2014,8,DL,1306.0,-7.0
24401,2014,8,DL,1534.0,-3.0
24420,2014,8,DL,1618.0,-2.0
24503,2014,8,DL,1858.0,-2.0
24531,2014,8,DL,755.0,-5.0
24582,2014,8,DL,828.0,-2.0
24618,2014,8,DL,1846.0,16.0
24641,2014,8,DL,2122.0,14.0
24694,2014,8,DL,809.0,-1.0
24731,2014,8,DL,812.0,2.0
24813,2014,8,DL,807.0,-3.0
24860,2014,8,DL,1458.0,1.0
24873,2014,8,DL,659.0,-1.0
24874,2014,8,DL,2014.0,-1.0
24877,2014,8,DL,2022.0,-7.0
24878,2014,8,DL,1828.0,-2.0
24879,2014,8,DL,1832.0,-6.0
24881,2014,8,DL,2156.0,1.0
24882,2014,8,DL,1558.0,-1.0
24883,2014,8,DL,1645.0,5.0
24888,2014,8,DL,2101.0,76.0
24889,2014,8,DL,1838.0,8.0
65512,2014,8,DL,1803.0,-2.0
65541,2014,8,DL,1617.0,42.0
65542,2014,8,DL,1847.0,-3.0
65566,2014,8,DL,1639.0,19.0
65588,2014,8,DL,1501.0,-8.0
65684,2014,8,DL,1859.0,-1.0
65693,2014,8,DL,827.0,-3.0
65722,2014,8,DL,1452.0,-3.0
65724,2014,8,DL,755.0,-5.0
65736,2014,8,DL,1647.0,7.0
71115,2014,8,EV,1705.0,55.0
74688,2014,8,EV,959.0,0.0
74689,2014,8,EV,953.0,-6.0
74690,2014,8,EV,953.0,-6.0
74691,2014,8,EV,945.0,-14.0
74692,2014,8,EV,948.0,-11.0
74693,2014,8,EV,950.0,-9.0
74694,2014,8,EV,1002.0,3.0
74695,2014,8,EV,950.0,-9.0
74696,2014,8,EV,1009.0,10.0
74697,2014,8,EV,957.0,-2.0
74698,2014,8,EV,958.0,-1.0
74699,2014,8,EV,1004.0,5.0
74700,2014,8,EV,953.0,-6.0
74701,2014,8,EV,954.0,-5.0
74702,2014,8,EV,955.0,-4.0
74703,2014,8,EV,1000.0,1.0
74704,2014,8,EV,954.0,-5.0
74705,2014,8,EV,953.0,-6.0
74706,2014,8,EV,949.0,-10.0
74707,2014,8,EV,952.0,-7.0
74708,2014,8,EV,1002.0,3.0
74709,2014,8,EV,952.0,-7.0
74710,2014,8,EV,1004.0,5.0
74711,2014,8,EV,956.0,-3.0
74712,2014,8,EV,1009.0,10.0
74713,2014,8,EV,959.0,0.0
74714,2014,8,EV,1009.0,10.0
74715,2014,8,EV,954.0,-5.0
74716,2014,8,EV,955.0,-4.0
74717,2014,8,EV,1108.0,69.0
74718,2014,8,EV,1031.0,32.0
74750,2014,8,EV,1425.0,-4.0
74751,2014,8,EV,1429.0,0.0
74752,2014,8,EV,1452.0,23.0
74753,2014,8,EV,1427.0,-2.0
74754,2014,8,EV,1434.0,5.0
74755,2014,8,EV,1426.0,-3.0
74756,2014,8,EV,1426.0,-3.0
74757,2014,8,EV,1737.0,188.0
74758,2014,8,EV,1420.0,-9.0
74759,2014,8,EV,1453.0,24.0
74760,2014,8,EV,1427.0,-2.0
74761,2014,8,EV,1447.0,18.0
74762,2014,8,EV,1424.0,-1.0
74763,2014,8,EV,1448.0,19.0
74764,2014,8,EV,1425.0,-4.0
74765,2014,8,EV,1821.0,232.0
74766,2014,8,EV,1446.0,17.0
74767,2014,8,EV,1420.0,-9.0
74768,2014,8,EV,1430.0,5.0
74769,2014,8,EV,1427.0,2.0
74770,2014,8,EV,1419.0,-6.0
74771,2014,8,EV,1421.0,-4.0
74772,2014,8,EV,1423.0,-2.0
74773,2014,8,EV,1445.0,16.0
74774,2014,8,EV,1421.0,-4.0
74775,2014,8,EV,1524.0,59.0
74776,2014,8,EV,1419.0,-6.0
74777,2014,8,EV,1418.0,-7.0
74778,2014,8,EV,1424.0,-1.0
74779,2014,8,EV,1419.0,-6.0
74780,2014,8,EV,1422.0,-3.0
74867,2014,8,EV,2252.0,202.0
74868,2014,8,EV,1928.0,-2.0
74869,2014,8,EV,1929.0,-1.0
74870,2014,8,EV,1921.0,-9.0
74871,2014,8,EV,1940.0,10.0
74872,2014,8,EV,1932.0,2.0
74873,2014,8,EV,2325.0,235.0
74874,2014,8,EV,2028.0,58.0
74875,2014,8,EV,2218.0,168.0
74876,2014,8,EV,1925.0,-5.0
74877,2014,8,EV,1927.0,-3.0
74878,2014,8,EV,1916.0,-14.0
74879,2014,8,EV,1932.0,2.0
74880,2014,8,EV,2005.0,35.0
74881,2014,8,EV,2022.0,52.0
74882,2014,8,EV,1921.0,-9.0
74883,2014,8,EV,2110.0,100.0
74884,2014,8,EV,1944.0,14.0
74885,2014,8,EV,1957.0,27.0
74886,2014,8,EV,2023.0,53.0
74887,2014,8,EV,1926.0,-4.0
74888,2014,8,EV,1958.0,28.0
74889,2014,8,EV,2103.0,93.0
74890,2014,8,EV,2114.0,104.0
74891,2014,8,EV,1934.0,4.0
74892,2014,8,EV,1949.0,19.0
74893,2014,8,EV,1917.0,-13.0
74894,2014,8,EV,2218.0,168.0
74895,2014,8,EV,2133.0,123.0
74896,2014,8,EV,,
74897,2014,8,EV,,
74929,2014,8,EV,557.0,-3.0
74930,2014,8,EV,557.0,-3.0
74931,2014,8,EV,557.0,-3.0
74932,2014,8,EV,550.0,-10.0
74933,2014,8,EV,559.0,-1.0
74934,2014,8,EV,555.0,-5.0
74935,2014,8,EV,553.0,-7.0
74936,2014,8,EV,550.0,-10.0
74937,2014,8,EV,600.0,0.0
74938,2014,8,EV,559.0,-1.0
74939,2014,8,EV,557.0,-3.0
74940,2014,8,EV,552.0,-8.0
74941,2014,8,EV,558.0,-2.0
74942,2014,8,EV,558.0,-2.0
74943,2014,8,EV,553.0,-7.0
74944,2014,8,EV,554.0,-6.0
74945,2014,8,EV,550.0,-10.0
74946,2014,8,EV,,
74947,2014,8,EV,553.0,-7.0
74948,2014,8,EV,548.0,-12.0
74949,2014,8,EV,550.0,-10.0
74950,2014,8,EV,552.0,-8.0
74951,2014,8,EV,554.0,-6.0
74952,2014,8,EV,553.0,-7.0
74953,2014,8,EV,549.0,-11.0
74954,2014,8,EV,557.0,-3.0
74955,2014,8,EV,556.0,-4.0
74956,2014,8,EV,601.0,1.0
74957,2014,8,EV,555.0,-5.0
74958,2014,8,EV,550.0,-10.0
74959,2014,8,EV,555.0,-5.0
97177,2014,8,HA,1104.0,64.0
97178,2014,8,HA,958.0,-2.0
97179,2014,8,HA,1013.0,13.0
97180,2014,8,HA,958.0,-2.0
97181,2014,8,HA,958.0,-2.0
97182,2014,8,HA,1047.0,47.0
97183,2014,8,HA,953.0,-7.0
97184,2014,8,HA,1007.0,7.0
97185,2014,8,HA,953.0,-7.0
97186,2014,8,HA,954.0,-6.0
97187,2014,8,HA,951.0,-9.0
97188,2014,8,HA,1000.0,0.0
97189,2014,8,HA,1000.0,0.0
97190,2014,8,HA,950.0,-10.0
97191,2014,8,HA,949.0,-11.0
97192,2014,8,HA,952.0,-8.0
97193,2014,8,HA,958.0,-2.0
97194,2014,8,HA,957.0,-3.0
97195,2014,8,HA,950.0,-10.0
97196,2014,8,HA,957.0,-3.0
97197,2014,8,HA,956.0,-4.0
97198,2014,8,HA,952.0,-8.0
97199,2014,8,HA,1001.0,1.0
97200,2014,8,HA,955.0,-5.0
97201,2014,8,HA,957.0,-3.0
97202,2014,8,HA,959.0,-1.0
97203,2014,8,HA,956.0,-4.0
97204,2014,8,HA,959.0,-1.0
97205,2014,8,HA,953.0,-7.0
97206,2014,8,HA,1007.0,7.0
97207,2014,8,HA,1000.0,0.0
105497,2014,8,MQ,1827.0,202.0
105498,2014,8,MQ,1524.0,19.0
105499,2014,8,MQ,1516.0,11.0
105500,2014,8,MQ,1457.0,-8.0
105501,2014,8,MQ,1503.0,-2.0
105502,2014,8,MQ,1502.0,-3.0
105503,2014,8,MQ,1503.0,-2.0
105504,2014,8,MQ,1606.0,61.0
105505,2014,8,MQ,1515.0,10.0
105506,2014,8,MQ,1524.0,19.0
105507,2014,8,MQ,1500.0,-5.0
105508,2014,8,MQ,1530.0,25.0
105509,2014,8,MQ,1503.0,-2.0
105510,2014,8,MQ,1505.0,0.0
105511,2014,8,MQ,1548.0,43.0
105512,2014,8,MQ,1505.0,0.0
105513,2014,8,MQ,1500.0,-5.0
105514,2014,8,MQ,1501.0,-4.0
105515,2014,8,MQ,1506.0,-4.0
105516,2014,8,MQ,1505.0,-5.0
105517,2014,8,MQ,1510.0,0.0
105518,2014,8,MQ,1931.0,261.0
105519,2014,8,MQ,1506.0,-4.0
105520,2014,8,MQ,1507.0,-3.0
105521,2014,8,MQ,1522.0,12.0
105522,2014,8,MQ,1506.0,-4.0
105523,2014,8,MQ,1502.0,-8.0
105524,2014,8,MQ,1505.0,-5.0
105525,2014,8,MQ,1523.0,13.0
105526,2014,8,MQ,1507.0,-3.0
105527,2014,8,MQ,1504.0,-6.0
106379,2014,8,MQ,1507.0,7.0
106380,2014,8,MQ,1502.0,2.0
106381,2014,8,MQ,1524.0,24.0
106382,2014,8,MQ,1501.0,1.0
106383,2014,8,MQ,1453.0,-7.0
106384,2014,8,MQ,1452.0,-8.0
106385,2014,8,MQ,1534.0,34.0
106386,2014,8,MQ,1515.0,15.0
106387,2014,8,MQ,1454.0,-6.0
106388,2014,8,MQ,1452.0,-8.0
106389,2014,8,MQ,1457.0,-3.0
106390,2014,8,MQ,1503.0,3.0
106391,2014,8,MQ,1500.0,0.0
106392,2014,8,MQ,1457.0,-3.0
106393,2014,8,MQ,1455.0,-5.0
106394,2014,8,MQ,1458.0,-2.0
106395,2014,8,MQ,1459.0,-1.0
106396,2014,8,MQ,1455.0,-5.0
106397,2014,8,MQ,,
106398,2014,8,MQ,1629.0,54.0
106399,2014,8,MQ,1618.0,43.0
106400,2014,8,MQ,1622.0,47.0
106401,2014,8,MQ,1527.0,-8.0
106402,2014,8,MQ,1614.0,39.0
106403,2014,8,MQ,1530.0,-5.0
106404,2014,8,MQ,1642.0,67.0
106405,2014,8,MQ,1526.0,-9.0
106406,2014,8,MQ,1532.0,-3.0
106407,2014,8,MQ,1526.0,-9.0
106408,2014,8,MQ,1533.0,-2.0
106409,2014,8,MQ,1527.0,-8.0
111327,2014,8,MQ,1642.0,2.0
111328,2014,8,MQ,1646.0,6.0
111329,2014,8,MQ,1641.0,1.0
111330,2014,8,MQ,1632.0,-8.0
111331,2014,8,MQ,1635.0,-5.0
111332,2014,8,MQ,1633.0,-7.0
111333,2014,8,MQ,1636.0,-4.0
111334,2014,8,MQ,1819.0,99.0
111335,2014,8,MQ,1648.0,8.0
111336,2014,8,MQ,1633.0,-7.0
111337,2014,8,MQ,1706.0,26.0
111338,2014,8,MQ,1722.0,42.0
111339,2014,8,MQ,1639.0,-1.0
111340,2014,8,MQ,1634.0,-6.0
111341,2014,8,MQ,1718.0,38.0
111342,2014,8,MQ,1635.0,-5.0
111343,2014,8,MQ,1720.0,40.0
111344,2014,8,MQ,1647.0,7.0
111345,2014,8,MQ,1646.0,-9.0
111346,2014,8,MQ,1724.0,29.0
111347,2014,8,MQ,2058.0,243.0
111348,2014,8,MQ,1834.0,99.0
111349,2014,8,MQ,1803.0,68.0
111350,2014,8,MQ,1650.0,-5.0
111351,2014,8,MQ,1650.0,-5.0
111352,2014,8,MQ,2103.0,248.0
111353,2014,8,MQ,1758.0,63.0
111354,2014,8,MQ,1651.0,-4.0
111355,2014,8,MQ,1646.0,-9.0
111356,2014,8,MQ,1650.0,-5.0
111357,2014,8,MQ,,
111817,2014,8,MQ,1606.0,7.0
111818,2014,8,MQ,1602.0,3.0
111819,2014,8,MQ,1605.0,6.0
111820,2014,8,MQ,1555.0,-4.0
111821,2014,8,MQ,1552.0,-7.0
111822,2014,8,MQ,1557.0,-2.0
111823,2014,8,MQ,1555.0,-4.0
111824,2014,8,MQ,1558.0,-1.0
111825,2014,8,MQ,1554.0,-5.0
111826,2014,8,MQ,1612.0,13.0
111827,2014,8,MQ,1604.0,5.0
111828,2014,8,MQ,1638.0,39.0
111829,2014,8,MQ,1550.0,-9.0
111830,2014,8,MQ,1550.0,-9.0
111831,2014,8,MQ,1606.0,7.0
111832,2014,8,MQ,1551.0,-8.0
111833,2014,8,MQ,1558.0,-1.0
111834,2014,8,MQ,1553.0,-6.0
111835,2014,8,MQ,1457.0,-2.0
111836,2014,8,MQ,1451.0,-8.0
111837,2014,8,MQ,1508.0,9.0
111838,2014,8,MQ,,
111839,2014,8,MQ,1450.0,-9.0
111840,2014,8,MQ,1513.0,14.0
111841,2014,8,MQ,1458.0,-1.0
111842,2014,8,MQ,1532.0,33.0
111843,2014,8,MQ,1455.0,-4.0
111844,2014,8,MQ,1452.0,-7.0
111845,2014,8,MQ,1453.0,-6.0
111846,2014,8,MQ,1453.0,-6.0
111847,2014,8,MQ,1455.0,-4.0
113618,2014,8,MQ,,
113619,2014,8,MQ,1614.0,-1.0
113620,2014,8,MQ,1618.0,3.0
113621,2014,8,MQ,1610.0,-5.0
113622,2014,8,MQ,1612.0,-3.0
113623,2014,8,MQ,1649.0,34.0
113624,2014,8,MQ,1606.0,-9.0
113625,2014,8,MQ,1618.0,3.0
113626,2014,8,MQ,1608.0,-7.0
113627,2014,8,MQ,1612.0,-3.0
113628,2014,8,MQ,1615.0,0.0
113629,2014,8,MQ,1636.0,21.0
113630,2014,8,MQ,1608.0,-7.0
113631,2014,8,MQ,1606.0,-9.0
113632,2014,8,MQ,1614.0,-1.0
113633,2014,8,MQ,1611.0,-4.0
113634,2014,8,MQ,1609.0,-6.0
113635,2014,8,MQ,1614.0,-1.0
113636,2014,8,MQ,1623.0,-6.0
113637,2014,8,MQ,1637.0,8.0
113638,2014,8,MQ,1621.0,-8.0
113639,2014,8,MQ,1641.0,12.0
113640,2014,8,MQ,1641.0,12.0
113641,2014,8,MQ,1628.0,-1.0
113642,2014,8,MQ,1615.0,-14.0
113643,2014,8,MQ,1738.0,69.0
113644,2014,8,MQ,1625.0,-4.0
113645,2014,8,MQ,1839.0,130.0
113646,2014,8,MQ,1636.0,7.0
113647,2014,8,MQ,1621.0,-8.0
113648,2014,8,MQ,1637.0,8.0
120051,2014,8,MQ,1752.0,152.0
120052,2014,8,MQ,1520.0,0.0
120053,2014,8,MQ,1513.0,-7.0
120054,2014,8,MQ,1514.0,-6.0
120055,2014,8,MQ,1520.0,0.0
120056,2014,8,MQ,1524.0,4.0
120057,2014,8,MQ,1519.0,-1.0
120058,2014,8,MQ,1516.0,-4.0
120059,2014,8,MQ,1514.0,-6.0
120060,2014,8,MQ,1513.0,-7.0
120061,2014,8,MQ,1514.0,-6.0
120062,2014,8,MQ,1513.0,-7.0
120063,2014,8,MQ,1516.0,-4.0
120064,2014,8,MQ,1515.0,-5.0
120065,2014,8,MQ,1517.0,-3.0
120066,2014,8,MQ,1531.0,11.0
120067,2014,8,MQ,1511.0,-9.0
120068,2014,8,MQ,1515.0,-5.0
120069,2014,8,MQ,1502.0,3.0
120070,2014,8,MQ,1504.0,5.0
120071,2014,8,MQ,1452.0,-7.0
120072,2014,8,MQ,1452.0,-7.0
120073,2014,8,MQ,1500.0,1.0
120074,2014,8,MQ,,
120075,2014,8,MQ,1457.0,-2.0
120076,2014,8,MQ,1537.0,38.0
120077,2014,8,MQ,1454.0,-5.0
120078,2014,8,MQ,1453.0,-6.0
120079,2014,8,MQ,1459.0,0.0
120080,2014,8,MQ,1455.0,-4.0
120081,2014,8,MQ,1452.0,-7.0
123885,2014,8,MQ,,
123886,2014,8,MQ,1655.0,0.0
123887,2014,8,MQ,1654.0,-1.0
123888,2014,8,MQ,1652.0,-3.0
123889,2014,8,MQ,1647.0,-8.0
123890,2014,8,MQ,1652.0,-3.0
123891,2014,8,MQ,1653.0,-2.0
123892,2014,8,MQ,1647.0,-8.0
123893,2014,8,MQ,1649.0,-6.0
123894,2014,8,MQ,1812.0,77.0
123895,2014,8,MQ,1649.0,-6.0
123896,2014,8,MQ,1911.0,136.0
123897,2014,8,MQ,1750.0,55.0
123898,2014,8,MQ,1648.0,-7.0
123899,2014,8,MQ,1809.0,74.0
123900,2014,8,MQ,1653.0,-2.0
123901,2014,8,MQ,1702.0,7.0
123902,2014,8,MQ,1650.0,-5.0
123903,2014,8,MQ,1749.0,119.0
123904,2014,8,MQ,1542.0,-8.0
123905,2014,8,MQ,1606.0,16.0
123906,2014,8,MQ,1632.0,42.0
123907,2014,8,MQ,1543.0,-7.0
123908,2014,8,MQ,1542.0,-8.0
123909,2014,8,MQ,1543.0,-7.0
123910,2014,8,MQ,1541.0,-9.0
123911,2014,8,MQ,1610.0,20.0
123912,2014,8,MQ,1542.0,-8.0
123913,2014,8,MQ,1544.0,-6.0
123914,2014,8,MQ,1544.0,-6.0
123915,2014,8,MQ,1542.0,-8.0
124118,2014,8,MQ,1503.0,3.0
124119,2014,8,MQ,1458.0,-2.0
124120,2014,8,MQ,1456.0,-4.0
124121,2014,8,MQ,1513.0,13.0
124122,2014,8,MQ,1500.0,0.0
124123,2014,8,MQ,1454.0,-6.0
124124,2014,8,MQ,1454.0,-6.0
124125,2014,8,MQ,1458.0,-2.0
124126,2014,8,MQ,1519.0,19.0
124127,2014,8,MQ,1521.0,21.0
124128,2014,8,MQ,1500.0,0.0
124129,2014,8,MQ,1503.0,3.0
124130,2014,8,MQ,1456.0,-4.0
124131,2014,8,MQ,1458.0,-2.0
124132,2014,8,MQ,1457.0,-3.0
124133,2014,8,MQ,1453.0,-7.0
124134,2014,8,MQ,1459.0,-1.0
124135,2014,8,MQ,1500.0,0.0
124136,2014,8,MQ,1538.0,28.0
124137,2014,8,MQ,1504.0,-6.0
124138,2014,8,MQ,1509.0,-1.0
124139,2014,8,MQ,1530.0,20.0
124140,2014,8,MQ,1529.0,19.0
124141,2014,8,MQ,1503.0,-7.0
124142,2014,8,MQ,1618.0,68.0
124143,2014,8,MQ,1508.0,-2.0
124144,2014,8,MQ,1507.0,-3.0
124145,2014,8,MQ,1503.0,-7.0
124146,2014,8,MQ,1520.0,10.0
124147,2014,8,MQ,1503.0,-7.0
124148,2014,8,MQ,1502.0,-8.0
125929,2014,8,MQ,1235.0,-5.0
125930,2014,8,MQ,1249.0,9.0
125931,2014,8,MQ,1233.0,-7.0
125932,2014,8,MQ,1234.0,-6.0
125933,2014,8,MQ,1237.0,-3.0
125934,2014,8,MQ,1235.0,-5.0
125935,2014,8,MQ,1238.0,-2.0
125936,2014,8,MQ,1237.0,-3.0
125937,2014,8,MQ,,
125938,2014,8,MQ,1235.0,-5.0
125939,2014,8,MQ,1239.0,-1.0
125940,2014,8,MQ,1240.0,0.0
125941,2014,8,MQ,1245.0,5.0
125942,2014,8,MQ,1237.0,-3.0
125943,2014,8,MQ,1240.0,0.0
125944,2014,8,MQ,1234.0,-6.0
125945,2014,8,MQ,1234.0,-6.0
125946,2014,8,MQ,1233.0,-7.0
125947,2014,8,MQ,1230.0,-5.0
125948,2014,8,MQ,1234.0,-1.0
125949,2014,8,MQ,1228.0,-7.0
125950,2014,8,MQ,1228.0,-7.0
125951,2014,8,MQ,1228.0,-7.0
125952,2014,8,MQ,1229.0,-6.0
125953,2014,8,MQ,1226.0,-9.0
125954,2014,8,MQ,1229.0,-6.0
125955,2014,8,MQ,1232.0,-3.0
125956,2014,8,MQ,1234.0,-1.0
125957,2014,8,MQ,1248.0,13.0
125958,2014,8,MQ,1231.0,-4.0
125959,2014,8,MQ,1441.0,126.0
128552,2014,8,MQ,1458.0,-1.0
128553,2014,8,MQ,1459.0,0.0
128554,2014,8,MQ,1457.0,-2.0
128555,2014,8,MQ,1452.0,-7.0
128556,2014,8,MQ,1530.0,31.0
128557,2014,8,MQ,1453.0,-6.0
128558,2014,8,MQ,1453.0,-6.0
128559,2014,8,MQ,1452.0,-7.0
128560,2014,8,MQ,1453.0,-6.0
128561,2014,8,MQ,1454.0,-5.0
128562,2014,8,MQ,1458.0,-1.0
128563,2014,8,MQ,1457.0,-2.0
128564,2014,8,MQ,1456.0,-3.0
128565,2014,8,MQ,1457.0,-2.0
128566,2014,8,MQ,1454.0,-5.0
128567,2014,8,MQ,1454.0,-5.0
128568,2014,8,MQ,1452.0,-7.0
128569,2014,8,MQ,1454.0,-5.0
128570,2014,8,MQ,1450.0,-5.0
128571,2014,8,MQ,1454.0,-1.0
128572,2014,8,MQ,1455.0,0.0
128573,2014,8,MQ,1446.0,-9.0
128574,2014,8,MQ,1451.0,-4.0
128575,2014,8,MQ,1452.0,-3.0
128576,2014,8,MQ,1452.0,-3.0
128577,2014,8,MQ,1448.0,-7.0
128578,2014,8,MQ,1448.0,-7.0
128579,2014,8,MQ,1450.0,-5.0
128580,2014,8,MQ,1453.0,-2.0
128581,2014,8,MQ,1455.0,0.0
